656,467,TEKNIK SEPEDA MOTOR
657,467,TEKNIK PENGELASAN
658,467,TATA BUSANA
659,468,TEKNIK KENDARAAN RINGAN
660,468,TEKNIK KOMPUTER DAN JARINGAN
661,468,AKUNTANSI
662,468,AGRIBISNIS PENGOLAHAN HASIL PERTANIAN
663,469,TEKINIK KENDARAAN RINGAN
664,469,TEKNIK KOMPUTER DAN JARINGAN
665,469,TEKNIK SEPEDA MOTOR
666,469,TEKNIK GAMBAR BANGUNAN
667,470,TEKNIK KENDARAAN RINGAN
668,470,TEKNIK KOMPUTER DAN JARINGAN
669,470,TEKNIK GAMBAR DAN BANGUNAN
670,471,TEKNIK OTOMOTIF DAN SEPEDA MOTOR
671,471,TEKNIK KOMPUTER DAN JARINGAN
672,471,TEKNIK INSTALASI TENAGA LISTRIK
673,471,ADMINISTRASI PERKANTORAN
674,471,TEKNIK KENDARAAN RINGAN
675,472,TEKNIK DAN BISNIS SEPEDA MOTOR
676,472,TEKNIK KOMPUTER DAN JARINGAN
677,472,ADMINISTRASI PERKANTORAN
678,472,AKUNTANSI
679,472,PERBANKAN
680,472,PERHOTELAN
681,473,TATA KECANTIKAN RAMBUT DAN KULIT
682,473,TEKNIK KOMPUTER DAN JARINGAN
683,473,TEKNIK KENDARAAN RINGAN
684,474,TEKNIK KOMPUTER DAN JARINGAN
685,474,TEKNIK PENDINGIN DAN TATA UDARA
686,474,TEKNIK OTOMOTIF DAN SEPEDA MOTOR
687,475,Desain Pemodelan dan Informasi Bangunan
688,475,Teknik dan Bisnis Sepeda Motor
689,475,Teknik Kendaraan Ringan Otomotif
690,475,Teknik Komputer dan Jaringan
691,475,Agribisnis Tanaman Perkebunan
692,475,Agribisnis Tanaman Pangan dan Hortikultura
693,475,Agribisnis Ternak Unggas
694,475,Agribisnis Pengolahan Hasil Pertanian
695,476,Tteknik instalasi tenaga listrik
696,476,Teknik Komputer dan Jaringan 
697,476,Teknik Kendaraan Ringan 
698,476,Rekayasa perangkat lunak
699,476,Teknik Sepeda Motor 
700,476,Teknik audio vidio
701,476,Tteknik Pengalasan
702,476,AKUNTANSI
703,477,TEKNIK DAN BISNIS SEPEDA MOTOR
704,477,TEKNIK KENDARAAN RINGAN OTOMOTIF
705,477,TEKNIK KOMPUTER DAN JARINGAN
706,477,REKAYASA PERANGKAT LUNAK
707,477,Otomatisasi dan Tata Kelola Perkantoraná
708,477,Agribisnis Tanaman dan holtikultura
709,477,Agribisnis Pengolahan Hasil Pertanian
710,477,Usaha Perjalanan Wisata
711,477,Desain Pemodelan dan Informasi Bangunan
712,478,TEKNIK KENDARAAN RINGAN
713,478,TEKNIK KOMPUTER DAN JARINGAN
714,478,TEKNIK KAPAL NIAGA
715,478,TEKNIK KAPAL PENANGKAP IKAN
716,479,Teknik Kendaraan Ringan (TKR)
717,479,Teknik Komputer dan Jaringan (TKJ)
718,479,Agribisnis Perikanan (AP)
719,479,Nautika Kapal Niaga (NKN)
720,479,Teknik Pengolahan Hasil Perikanan (TPHP)
721,479,Teknik Sepeda Motor (TSM)
722,479,Alat Berat
723,479,Perhotelan
724,480,Teknik komputer dan jaringan
725,480,agrebisnis tanaman perkebunana
726,480,agrebisnis pengolahan hasil pertanian
727,481,Teknik Kendaraan Ringan
728,481,Teknik Komputer Jaringan
729,482,TEKNIK SEPEDA MOTOR
730,482,TEKNIK KOMPUTER DAN JARINGAN
731,482,TEKNIK OTOTRONIK
732,482,AGRIBISNIS TERNAK RUMINANSIA
733,483,TEKNIK KENDARAAN RINGAN
734,483,TEKNIK KOMPUTER DAN JARINGAN
735,483,DESAIN PEMODELAN & INFORMASI BANGUNAN
736,483,BISNIS KONSTRUKSI & PROPERTI
737,483,TEKNIK ELEKTRONIKA AUDIO VIDEO
738,483,TEKNIK PENGELASAN
739,483,TEKNIK INSTALASI TEKNIK LISTRIK
740,484,TEKNIK KENDARAAN RINGAN
741,484,AKUNTANSI
742,484,TEKNIK MESIN
743,484,TEKNIK ALAT BERAT
744,485,TEKNIK KONSTRUKSI DAN PROPERTI
745,485,TEKNIK KENDARAAN RINGAN
746,485,TEKNIK KOMPUTER DAN JARINGAN
747,485,AKUNTANSI DAN KEUANGAN
748,486,TEKNIK KENDARAAN RINGAN
749,486,TEKNIK KOMPUTER DAN JARINGAN
750,486,TATA BUSANA
751,487,TEKNIK KOMPUTER & JARINGAN
752,487,TEKNIK GEOLOGI PERTAMBANGAN
753,487,TEKNIK KENDARAAN RINGAN 
754,487,TEKNIK PENGELASAN
755,487,TEKNIK SEPEDA MOTOR
756,488,TEKNIK KOMPUTER & JARINGAN
757,488,AGRIBISNIS TANAMAN PERKEBUNAN
758,488,AKUNTANSI
759,489,TEKNIK KOMPUTER DAN JARINGAN
760,489,AKUNTANSI KEUANGAN LEMBAGA
761,489,ADMINISTRASI PERKANTORAN
762,489,PEMASARAN
763,490,TATA BUSANA
764,490,TEKNIK KENDARAAN RINGAN DAN OTOMATISASI
765,490,TEKNIK BISNIS KENDARAAN MOTOR
766,490,TEKNIK KOMPUTER DAN JARINGAN
767,490,MULTIMEDIA
768,490,KRIYA TEKSTIL
769,490,KRIYA KAYU
770,491,TEKNIK GAMBAR BANGUNAN
771,491,TEKNIK INSTALASI TENAGA LISTRIK
772,491,TEKNIK MESIN PENGELASAN
773,491,TEKNIK KENDARAAN RINGAN
774,491,TEKNIK ALAT BERAT
775,491,TEKNIK SEPEDA MOTOR
776,491,TEKNIK KOMPUTER DAN JARINGAN
777,492,TEKNIK KENDARAAN RINGAN
778,492,TEKNIK KOMPUTER DAN JARINGAN
779,493,TEKNIK KENDARAAN RINGAN
780,493,TEKNIK KOMPUTER DAN JARINGAN
781,493,REKAYASA PERANGKAT LUNAK
782,493,KEPERAWATAN
783,493,AKUNTANSI
784,493,ADMINISTRASI PERKANTORAN
