132,19,1910,,,1,SMAN 11 BONE ,,,,0,0,-
133,19,1910,,,1,SMAN 12 BONE ,,,,0,0,-
134,19,1910,,,1,SMAN 13 BONE ,,,,0,0,-
135,19,1910,,,1,SMAN 14 BONE ,,,,0,0,-
136,19,1910,,,1,SMAN 15 BONE ,,,,0,0,-
137,19,1910,,,1,SMAN 16 BONE ,,,,0,0,-
138,19,1910,,,1,SMAN 17 BONE ,,,,0,0,-
139,19,1910,,,1,SMAN 18 BONE ,,,,0,0,-
140,19,1910,,,1,SMAN 19 BONE ,,,,0,0,-
141,19,1910,,,1,SMAN 20 BONE ,,,,0,0,-
142,19,1910,,,1,SMAN 21 BONE ,,,,0,0,-
143,19,1910,,,1,SMAN 22 BONE ,,,,0,0,-
144,19,1910,,,1,SMAN 23 BONE ,,,,0,0,-
145,19,1910,,,1,SMAN 24 BONE ,,,,0,0,-
146,19,1910,,,1,SMAN 25 BONE ,,,,0,0,-
147,19,1910,,,1,SMAN 26 BONE ,,,,0,0,-
148,19,1910,,,1,SMAN 27 BONE ,,,,0,0,-
149,19,1910,,,1,SMAN 28 BONE ,,,,0,0,-
150,19,1910,,,1,SMAN 29 BONE ,,,,0,0,-
151,19,1910,,,1,SMAN 30 BONE ,,,,0,0,-
152,19,1911,,,1,SMAN 1 WAJO,,,,0,0,-
153,19,1911,,,1,SMAN 2 WAJO,,,,0,0,-
154,19,1911,,,1,SMAN 3 WAJO,,,,0,0,-
155,19,1911,,,1,SMAN 4 WAJO,,,,0,0,-
156,19,1911,,,1,SMAN 5 WAJO,,,,0,0,-
157,19,1911,,,1,SMAN 6 WAJO,,,,0,0,-
158,19,1911,,,1,SMAN 7 WAJO,,,,0,0,-
159,19,1911,,,1,SMAN 8 WAJO,,,,0,0,-
160,19,1911,,,1,SMAN 9 WAJO,,,,0,0,-
161,19,1911,,,1,SMAN 10 WAJO,,,,0,0,-
162,19,1911,,,1,SMAN 11 WAJO,,,,0,0,-
163,19,1911,,,1,SMAN 12 WAJO,,,,0,0,-
164,19,1911,,,1,SMAN 13 WAJO,,,,0,0,-
165,19,1911,,,1,SMAN 14 WAJO,,,,0,0,-
166,19,1911,,,1,SMAN 15 WAJO,,,,0,0,-
167,19,1912,,,1,SMAN 1 SOPPENG,,,,0,0,-
168,19,1912,,,1,SMAN 2 SOPPENG,,,,0,0,-
169,19,1912,,,1,SMAN 3 SOPPENG,,,,0,0,-
170,19,1912,,,1,SMAN 4 SOPPENG,,,,0,0,-
171,19,1912,,,1,SMAN 5 SOPPENG,,,,0,0,-
172,19,1912,,,1,SMAN 6 SOPPENG,,,,0,0,-
173,19,1912,,,1,SMAN 7 SOPPENG,,,,0,0,-
174,19,1912,,,1,SMAN 8 SOPPENG,,,,0,0,-
175,19,1913,,,1,SMAN 1 BANTAENG,,,,0,0,-
176,19,1913,,,1,SMAN 2 BANTAENG,,,,0,0,-
177,19,1913,,,1,SMAN 3 BANTAENG,,,,0,0,-
178,19,1913,,,1,SMAN 4 BANTAENG,,,,0,0,-
179,19,1913,,,1,SMAN 5 BANTAENG,,,,0,0,-
180,19,1913,,,1,SMAN 6 BANTAENG,,,,0,0,-
181,19,1914,,,1,SMAN 1 BULUKUMBA,,,,0,0,-
182,19,1914,,,1,SMAN 2 BULUKUMBA,,,,0,0,-
183,19,1914,,,1,SMAN 3 BULUKUMBA,,,,0,0,-
184,19,1914,,,1,SMAN 4 BULUKUMBA,,,,0,0,-
185,19,1914,,,1,SMAN 5 BULUKUMBA,,,,0,0,-
186,19,1914,,,1,SMAN 6 BULUKUMBA,,,,0,0,-
187,19,1914,,,1,SMAN 7 BULUKUMBA,,,,0,0,-
188,19,1914,,,1,SMAN 8 BULUKUMBA,,,,0,0,-
189,19,1914,,,1,SMAN 9 BULUKUMBA,,,,0,0,-
190,19,1914,,,1,SMAN 10 BULUKUMBA,,,,0,0,-
191,19,1914,,,1,SMAN 11 BULUKUMBA,,,,0,0,-
192,19,1914,,,1,SMAN 12 BULUKUMBA,,,,0,0,-
193,19,1914,,,1,SMAN 13 BULUKUMBA,,,,0,0,-
194,19,1914,,,1,SMAN 14 BULUKUMBA,,,,0,0,-
195,19,1914,,,1,SMAN 15 BULUKUMBA,,,,0,0,-
196,19,1914,,,1,SMAN 16 BULUKUMBA,,,,0,0,-
197,19,1914,,,1,SMAN 17 BULUKUMBA,,,,0,0,-
198,19,1914,,,1,SMAN 18 BULUKUMBA,,,,0,0,-
199,19,1914,,,1,SMAN 19 BULUKUMBA,,,,0,0,-
200,19,1915,,,1,SMAN 1 SINJAI,,,,0,0,-
201,19,1915,,,1,SMAN 2 SINJAI,,,,0,0,-
202,19,1915,,,1,SMAN 3 SINJAI,,,,0,0,-
203,19,1915,,,1,SMAN 4 SINJAI,,,,0,0,-
204,19,1915,,,1,SMAN 5 SINJAI,,,,0,0,-
205,19,1915,,,1,SMAN 6 SINJAI,,,,0,0,-
206,19,1915,,,1,SMAN 7 SINJAI,,,,0,0,-
207,19,1915,,,1,SMAN 8 SINJAI,,,,0,0,-
208,19,1915,,,1,SMAN 9 SINJAI,,,,0,0,-
209,19,1915,,,1,SMAN 10 SINJAI,,,,0,0,-
210,19,1915,,,1,SMAN 11 SINJAI,,,,0,0,-
211,19,1915,,,1,SMAN 12 SINJAI,,,,0,0,-
212,19,1915,,,1,SMAN 13 SINJAI,,,,0,0,-
213,19,1915,,,1,SMAN 14 SINJAI,,,,0,0,-
214,19,1916,,,1,SMAN 1 KEP. SELAYAR,,,,0,0,-
215,19,1916,,,1,SMAN 2 KEP. SELAYAR,,,,0,0,-
216,19,1916,,,1,SMAN 3 KEP. SELAYAR,,,,0,0,-
217,19,1916,,,1,SMAN 4 KEP. SELAYAR,,,,0,0,-
218,19,1916,,,1,SMAN 5 KEP. SELAYAR,,,,0,0,-
219,19,1916,,,1,SMAN 6 KEP. SELAYAR,,,,0,0,-
220,19,1916,,,1,SMAN 7 KEP. SELAYAR,,,,0,0,-
221,19,1916,,,1,SMAN 8 KEP. SELAYAR,,,,0,0,-
222,19,1916,,,1,SMAN 9 KEP. SELAYAR,,,,0,0,-
223,19,1917,,,1,SMAN 1 PINRANG,,,,0,0,-
224,19,1917,,,1,SMAN 2 PINRANG,,,,0,0,-
225,19,1917,,,1,SMAN 3 PINRANG,,,,0,0,-
226,19,1917,,,1,SMAN 4 PINRANG,,,,0,0,-
227,19,1917,,,1,SMAN 5 PINRANG,,,,0,0,-
228,19,1917,,,1,SMAN 6 PINRANG,,,,0,0,-
229,19,1917,,,1,SMAN 7 PINRANG,,,,0,0,-
230,19,1917,,,1,SMAN 8 PINRANG,,,,0,0,-
231,19,1917,,,1,SMAN 9 PINRANG,,,,0,0,-
232,19,1917,,,1,SMAN 10 PINRANG,,,,0,0,-
233,19,1917,,,1,SMAN 11 PINRANG,,,,0,0,-
234,19,1918,,,1,SMAN 1 SIDRAP,,,,0,0,-
235,19,1918,,,1,SMAN 2 SIDRAP,,,,0,0,-
236,19,1918,,,1,SMAN 3 SIDRAP,,,,0,0,-
